"tmean","tnobs","n_reps","alpha","sizeclass","research_strategy","test_strategy","is_hacked","sigmean","mean_nobs","mean_eff","mean_eff_diff","mean_pvalue","size",".groups"
0.75,"5",4,0.005,"S","DefaultResearchStrategy","TTest","0",0.1178,5,1.629866264,0.879866264,0.0795604056,"Small","drop"
0.9,"10",4,0.05,"M","DefaultResearchStrategy","TTest","0",0.925,10,1.310301137,0.410301137,0.0217303596,"Small","drop"
1,"20",4,0.005,"L","DefaultResearchStrategy","TTest","1",1,22.2976,1.166885428,0.166885428,0.0012156754,"Small","drop"
1,"25",5,5e-04,"S","DefaultResearchStrategy","TTest","1",0.9154,28.6488,1.1572313472,0.1572313472,0.0004699764,"Large","drop"
0.6,"100",5,0.05,"L","DefaultResearchStrategy","TTest","1",0.9998,100.0056,0.6078872914,0.00788729139999989,0.0013759728,"Large","drop"
0.85,"10",2,0.005,"M","DefaultResearchStrategy","TTest","0",0.2562,10,1.175597076,0.325597076,0.058244202,"Small","drop"
0.8,"50",4,0.05,"M","DefaultResearchStrategy","TTest","0",0.9736,50,0.8064423784,0.00644237839999995,0.0056965642,"Large","drop"
0.7,"25",2,0.005,"S","DefaultResearchStrategy","TTest","0",0.324,25,0.7037362182,0.00373621819999992,0.0850027544,"Large","drop"
0.45,"20",4,0.05,"L","DefaultResearchStrategy","TTest","0",0.7362,20,0.7655373568,0.3155373568,0.0474414152,"Small","drop"
0.5,"10",3,0.005,"M","DefaultResearchStrategy","TTest","1",0.656,17.6608,1.0928589016,0.5928589016,0.0108998424,"Small","drop"
0.45,"100",2,0.05,"L","DefaultResearchStrategy","TTest","1",0.9898,100.2984,0.4640328654,0.0140328654,0.0083162796,"Large","drop"
0.9,"20",1,5e-04,"L","DefaultResearchStrategy","TTest","1",0.754,26.228,1.127550014,0.227550014,0.002317528,"Small","drop"
0.9,"5",1,0.005,"S","DefaultResearchStrategy","TTest","1",0.6002,13.5332,1.3413230354,0.4413230354,0.0234276566,"Small","drop"
0.55,"10",4,0.005,"M","DefaultResearchStrategy","TTest","0",0.159,10,1.0755323926,0.5255323926,0.0654606898,"Small","drop"
0.2,"5",5,0.005,"S","DefaultResearchStrategy","TTest","0",0.0296,5,1.0876172794,0.8876172794,0.2166196482,"Small","drop"
0.65,"50",5,0.005,"M","DefaultResearchStrategy","TTest","1",0.945,51.5994,0.723455152,0.073455152,0.0026451152,"Large","drop"
0.8,"20",5,0.005,"L","DefaultResearchStrategy","TTest","0",0.8736,20,1.1414896722,0.3414896722,0.0030182478,"Small","drop"
0.95,"10",2,0.05,"M","DefaultResearchStrategy","TTest","1",0.999,12.7784,1.2292683084,0.2792683084,0.014693282,"Small","drop"
0.95,"25",4,5e-04,"S","DefaultResearchStrategy","TTest","1",0.8892,29.2986,1.126549489,0.176549489,0.0007646372,"Large","drop"
0.5,"20",2,0.05,"L","DefaultResearchStrategy","TTest","0",0.5544,20,0.67879716,0.17879716,0.100622387,"Small","drop"
0.7,"5",1,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0044,5,0.7581016972,0.0581016971999999,0.3575166986,"Small","drop"
0.7,"25",5,0.05,"S","DefaultResearchStrategy","TTest","1",0.9642,26.5908,0.8016779036,0.1016779036,0.0170636812,"Large","drop"
0,"10",3,0.005,"M","DefaultResearchStrategy","TTest","0",0.007,10,0.4006144096,0.4006144096,0.4371207656,"Small","drop"
0.8,"5",1,5e-04,"S","DefaultResearchStrategy","TTest","1",0.2152,13.7276,1.2418577004,0.4418577004,0.033953944,"Small","drop"
0.55,"25",5,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0494,25,0.5661909416,0.0161909416,0.154108327,"Large","drop"
0.3,"5",4,0.05,"S","DefaultResearchStrategy","TTest","1",0.8108,11.7186,1.1561398046,0.8561398046,0.0403845478,"Small","drop"
0.4,"25",2,5e-04,"S","DefaultResearchStrategy","TTest","1",0.139,32.1412,0.624709785,0.224709785,0.0781368498,"Large","drop"
0.15,"5",2,0.05,"S","DefaultResearchStrategy","TTest","0",0.0802,5,0.5716946338,0.4216946338,0.4416960372,"Small","drop"
0.15,"5",5,5e-04,"S","DefaultResearchStrategy","TTest","1",0.047,12.1486,1.149068474,0.999068474,0.0472010316,"Small","drop"
0.15,"5",4,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0016,5,0.909266244,0.759266244,0.2940382128,"Small","drop"
0,"20",4,0.05,"L","DefaultResearchStrategy","TTest","1",0.386,25.8306,0.4999851418,0.4999851418,0.1378713894,"Small","drop"
0.85,"20",4,0.005,"L","DefaultResearchStrategy","TTest","0",0.8702,20,1.1466104662,0.2966104662,0.0031847152,"Small","drop"
0.05,"100",1,5e-04,"L","DefaultResearchStrategy","TTest","0",0.001,100,0.0492080398,-0.000791960200000004,0.4797650586,"Large","drop"
0.85,"25",3,0.005,"S","DefaultResearchStrategy","TTest","0",0.528094381123775,25,0.862090675064987,0.012090675064987,0.035752525494901,"Large","drop"
0.9,"50",2,5e-04,"M","DefaultResearchStrategy","TTest","1",0.9898,50.7428,0.9470233082,0.0470233082,8.767e-05,"Large","drop"
0.8,"10",3,5e-04,"M","DefaultResearchStrategy","TTest","0",0.0744,10,1.2578497172,0.4578497172,0.0389632908,"Small","drop"
0.75,"100",5,0.005,"L","DefaultResearchStrategy","TTest","0",0.9924,100,0.7502260096,0.000226009599999966,0.0001546424,"Large","drop"
0.45,"50",3,5e-04,"M","DefaultResearchStrategy","TTest","0",0.0909818036392721,50,0.449096174965007,-0.000903825034993033,0.111702983203359,"Large","drop"
0.2,"20",3,5e-04,"L","DefaultResearchStrategy","TTest","1",0.0778,27.0948,0.6710376144,0.4710376144,0.053959394,"Small","drop"
0,"10",1,5e-04,"M","DefaultResearchStrategy","TTest","1",0.0032,15.7174,0.3224246562,0.3224246562,0.4125251328,"Small","drop"
0.5,"25",3,0.05,"S","DefaultResearchStrategy","TTest","0",0.413517296540692,25,0.510120365526895,0.0101203655268947,0.189325979804039,"Large","drop"
0.85,"100",5,5e-04,"L","DefaultResearchStrategy","TTest","0",0.9952,100,0.850697864,0.000697863999999937,1.59422e-05,"Large","drop"
0.6,"100",4,0.005,"L","DefaultResearchStrategy","TTest","1",0.9932,100.1784,0.6172008788,0.0172008787999999,0.0005511988,"Large","drop"
0.55,"50",1,0.005,"M","DefaultResearchStrategy","TTest","1",0.8404,53.1062,0.6499568042,0.0999568042,0.007243247,"Large","drop"
1,"20",5,0.05,"L","DefaultResearchStrategy","TTest","0",1,20,1.0981646148,0.0981646147999999,0.006974283,"Small","drop"
0.55,"25",5,0.05,"S","DefaultResearchStrategy","TTest","1",0.8698,28.0832,0.6927139592,0.1427139592,0.0364527916,"Large","drop"
0.7,"10",4,5e-04,"M","DefaultResearchStrategy","TTest","0",0.0684,10,1.252424134,0.552424134,0.0360583292,"Small","drop"
0.5,"10",4,0.005,"M","DefaultResearchStrategy","TTest","0",0.1332,10,1.023202441,0.523202441,0.0801488554,"Small","drop"
0.3,"20",4,5e-04,"L","DefaultResearchStrategy","TTest","1",0.221,27.455,0.836686305,0.536686305,0.0138907578,"Small","drop"
0.35,"20",2,5e-04,"L","DefaultResearchStrategy","TTest","0",0.0122,20,0.5404356788,0.1904356788,0.1868973314,"Small","drop"
0.2,"10",5,0.05,"M","DefaultResearchStrategy","TTest","1",0.7988,16.168,0.8649942718,0.6649942718,0.041505199,"Small","drop"
0.6,"50",2,0.05,"M","DefaultResearchStrategy","TTest","1",0.9868,50.5626,0.637650803,0.0376508029999999,0.010244416,"Large","drop"
0.2,"20",1,0.05,"L","DefaultResearchStrategy","TTest","1",0.329,25.8686,0.428037624,0.228037624,0.2346041044,"Small","drop"
0.4,"100",4,0.005,"L","DefaultResearchStrategy","TTest","1",0.847,102.0772,0.4688283854,0.0688283854,0.0069222666,"Large","drop"
0.65,"100",3,5e-04,"L","DefaultResearchStrategy","TTest","1",0.987802439512098,100.404719056189,0.676955790241952,0.0269557902419516,9.69710057988402e-05,"Large","drop"
0.1,"5",4,0.005,"S","DefaultResearchStrategy","TTest","0",0.013,5,0.8417933072,0.7417933072,0.3230899744,"Small","drop"
0.8,"50",5,0.005,"M","DefaultResearchStrategy","TTest","1",0.9938,50.4494,0.8377414392,0.0377414391999999,0.0006705146,"Large","drop"
0.8,"25",4,0.05,"S","DefaultResearchStrategy","TTest","1",0.9862,25.8626,0.8788231094,0.0788231093999999,0.011180568,"Large","drop"
0.95,"10",2,0.005,"M","DefaultResearchStrategy","TTest","0",0.33,10,1.268251376,0.318251376,0.0428191892,"Small","drop"
0.45,"100",4,0.05,"L","DefaultResearchStrategy","TTest","0",0.891,100,0.4523481008,0.00234810079999997,0.023821631,"Large","drop"
0.6,"5",4,0.05,"S","DefaultResearchStrategy","TTest","1",0.9864,11.448,1.3135728036,0.7135728036,0.021059354,"Small","drop"
0.55,"10",5,0.005,"M","DefaultResearchStrategy","TTest","1",0.8746,17.5396,1.1931171912,0.6431171912,0.0035347888,"Small","drop"
0.9,"100",2,0.005,"L","DefaultResearchStrategy","TTest","1",1,100,0.9056563516,0.0056563516,5.8456e-06,"Large","drop"
0.8,"5",4,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0178,5,1.7021660738,0.9021660738,0.068463508,"Small","drop"
0.9,"20",5,0.005,"L","DefaultResearchStrategy","TTest","0",0.9558,20,1.1978443802,0.2978443802,0.0017040078,"Small","drop"
0.2,"10",4,0.005,"M","DefaultResearchStrategy","TTest","0",0.037,10,0.6991170138,0.4991170138,0.2248469918,"Small","drop"
0.3,"100",4,0.005,"L","DefaultResearchStrategy","TTest","1",0.5738,103.6382,0.3918413536,0.0918413536,0.0305974716,"Large","drop"
0.65,"5",4,0.05,"S","DefaultResearchStrategy","TTest","0",0.4656,5,1.4753966812,0.8253966812,0.1046313702,"Small","drop"
0.7,"5",1,0.005,"S","DefaultResearchStrategy","TTest","0",0.0268,5,0.7582602738,0.0582602738,0.3552984268,"Small","drop"
0.15,"50",2,0.05,"M","DefaultResearchStrategy","TTest","1",0.3496,55.1882,0.2877085588,0.1377085588,0.2326168514,"Large","drop"
0.55,"5",3,0.005,"S","DefaultResearchStrategy","TTest","0",0.0486,5,1.2414060388,0.6914060388,0.17710728,"Small","drop"
0.85,"25",4,5e-04,"S","DefaultResearchStrategy","TTest","0",0.26,25,0.871815438,0.021815438,0.0339848916,"Large","drop"
0.4,"10",3,0.05,"M","DefaultResearchStrategy","TTest","1",0.8878,15.7998,0.9276415646,0.5276415646,0.0317749106,"Small","drop"
0.3,"50",1,0.05,"M","DefaultResearchStrategy","TTest","1",0.6762,53.8354,0.4145530352,0.1145530352,0.0899080716,"Large","drop"
0.95,"5",1,0.05,"S","DefaultResearchStrategy","TTest","0",0.2548,5,1.0341329454,0.0841329453999998,0.269446386,"Small","drop"
0.15,"20",1,0.05,"L","DefaultResearchStrategy","TTest","0",0.0696,20,0.1561341278,0.00613412779999997,0.4657156602,"Small","drop"
0.35,"20",5,0.005,"L","DefaultResearchStrategy","TTest","0",0.1868,20,0.7393822636,0.3893822636,0.0594620938,"Small","drop"
0.05,"100",2,0.005,"L","DefaultResearchStrategy","TTest","1",0.0428,104.546,0.1486913518,0.0986913518,0.3519737036,"Large","drop"
0.95,"100",2,0.005,"L","DefaultResearchStrategy","TTest","1",1,100,0.9528582908,0.00285829079999989,1.416e-06,"Large","drop"
0.25,"10",1,0.05,"M","DefaultResearchStrategy","TTest","1",0.3296,16.222,0.5764066024,0.3264066024,0.2267050474,"Small","drop"
0.95,"25",1,0.05,"S","DefaultResearchStrategy","TTest","0",0.9118,25,0.9758218028,0.0258218027999999,0.0184894206,"Large","drop"
0.5,"5",1,0.05,"S","DefaultResearchStrategy","TTest","1",0.5488,11.9788,0.9661123456,0.4661123456,0.123100653,"Small","drop"
0.5,"5",2,0.05,"S","DefaultResearchStrategy","TTest","0",0.1992,5,0.962648575,0.462648575,0.2846827072,"Small","drop"
0.15,"10",4,0.05,"M","DefaultResearchStrategy","TTest","1",0.6576,16.177,0.8035882236,0.6535882236,0.0638256248,"Small","drop"
0.8,"5",2,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0086,5,1.3206775572,0.5206775572,0.1657300416,"Small","drop"
0,"100",4,0.05,"L","DefaultResearchStrategy","TTest","1",0.114,104.479,0.1026538702,0.1026538702,0.4272523636,"Large","drop"
0.4,"20",5,0.05,"L","DefaultResearchStrategy","TTest","0",0.7388,20,0.7602198278,0.3602198278,0.045834643,"Small","drop"
1,"5",1,0.005,"S","DefaultResearchStrategy","TTest","1",0.69,13.558,1.4393543132,0.4393543132,0.0138959254,"Small","drop"
0.5,"50",4,0.05,"M","DefaultResearchStrategy","TTest","1",0.9532,51.3076,0.564790201,0.064790201,0.0188239688,"Large","drop"
0.9,"10",2,0.005,"M","DefaultResearchStrategy","TTest","0",0.2834,10,1.2131251034,0.3131251034,0.0514077322,"Small","drop"
0.05,"20",5,0.05,"L","DefaultResearchStrategy","TTest","0",0.1632,20,0.4281569552,0.3781569552,0.2649946576,"Small","drop"
0.75,"20",1,5e-04,"L","DefaultResearchStrategy","TTest","0",0.095,20,0.7599210444,0.00992104439999997,0.09514414,"Small","drop"
0.85,"5",4,0.005,"S","DefaultResearchStrategy","TTest","1",0.9588,13.4606,1.5717487474,0.7217487474,0.0021981798,"Small","drop"
0.35,"5",5,0.05,"S","DefaultResearchStrategy","TTest","1",0.9126,11.8246,1.1946427558,0.8446427558,0.0292438686,"Small","drop"
0,"20",2,0.005,"L","DefaultResearchStrategy","TTest","0",0.0068,20,0.1853548908,0.1853548908,0.499207169,"Small","drop"
1,"100",4,5e-04,"L","DefaultResearchStrategy","TTest","1",1,100,1.0037649008,0.00376490080000003,4.806e-07,"Large","drop"
0.5,"5",5,0.005,"S","DefaultResearchStrategy","TTest","0",0.0752,5,1.4457145514,0.9457145514,0.1115452902,"Small","drop"
0,"25",1,5e-04,"S","DefaultResearchStrategy","TTest","0",6e-04,25,-0.002466938,-0.002466938,0.502898409,"Large","drop"
0.6,"10",2,5e-04,"M","DefaultResearchStrategy","TTest","1",0.307,18.2448,1.1291319776,0.5291319776,0.0127766734,"Small","drop"
0.4,"10",2,0.005,"M","DefaultResearchStrategy","TTest","1",0.3592,17.4538,0.9228016868,0.5228016868,0.0446140728,"Small","drop"
1,"50",1,5e-04,"M","DefaultResearchStrategy","TTest","1",0.9972,50.235,1.0283824202,0.0283824202,4.1962e-05,"Large","drop"
0.6,"100",2,0.05,"L","DefaultResearchStrategy","TTest","0",0.9854,100,0.6059252186,0.00592521859999995,0.0031164652,"Large","drop"
1,"50",3,0.05,"M","DefaultResearchStrategy","TTest","0",0.998400319936013,50,1.00758505018996,0.00758505018996192,0.000590832233553289,"Large","drop"
0.7,"5",5,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0166,5,1.6906633712,0.9906633712,0.0679696622,"Small","drop"
0.1,"100",3,0.05,"L","DefaultResearchStrategy","TTest","1",0.305138972205559,104.254949010198,0.19311299360128,0.0931129936012797,0.263275404519096,"Large","drop"
0.25,"25",4,5e-04,"S","DefaultResearchStrategy","TTest","1",0.0482,31.6496,0.4746839694,0.2246839694,0.174606491,"Large","drop"
0.95,"100",2,0.005,"L","DefaultResearchStrategy","TTest","0",1,100,0.9530351434,0.00303514339999988,2.3476e-06,"Large","drop"
0.25,"50",4,5e-04,"M","DefaultResearchStrategy","TTest","0",0.0124,50,0.2502899404,0.000289940400000022,0.3070426932,"Large","drop"
0.75,"100",5,0.05,"L","DefaultResearchStrategy","TTest","1",1,100,0.7513397568,0.00133975679999998,0.0001653116,"Large","drop"
0.55,"25",4,0.05,"S","DefaultResearchStrategy","TTest","0",0.4784,25,0.5559153628,0.00591536279999993,0.1610027418,"Large","drop"
0.3,"25",5,0.05,"S","DefaultResearchStrategy","TTest","0",0.1828,25,0.3105220482,0.0105220482,0.3431889246,"Large","drop"
0.55,"100",3,5e-04,"L","DefaultResearchStrategy","TTest","0",0.637272545490902,100,0.553046916616677,0.00304691661667666,0.00685222875424915,"Large","drop"
0,"10",1,5e-04,"M","DefaultResearchStrategy","TTest","0",4e-04,10,0.0015806798,0.0015806798,0.500301376,"Small","drop"
0.55,"100",5,5e-04,"L","DefaultResearchStrategy","TTest","1",0.9318,101.3864,0.6025399034,0.0525399033999999,0.0004238012,"Large","drop"
0.45,"100",3,5e-04,"L","DefaultResearchStrategy","TTest","0",0.380923815236953,100,0.456437196960608,0.00643719696060785,0.0241042455508898,"Large","drop"
0.8,"50",1,0.005,"M","DefaultResearchStrategy","TTest","0",0.865,50,0.8075408644,0.0075408643999999,0.0048309798,"Large","drop"
0.05,"5",2,0.05,"S","DefaultResearchStrategy","TTest","1",0.276,11.0346,0.7685122246,0.7185122246,0.2172622118,"Small","drop"
0.45,"50",5,0.05,"M","DefaultResearchStrategy","TTest","1",0.9014,51.9536,0.5263542172,0.0763542172,0.0285046064,"Large","drop"
0.1,"50",5,5e-04,"M","DefaultResearchStrategy","TTest","1",0.017,55.993,0.2498828304,0.1498828304,0.3001911636,"Large","drop"
0.05,"20",3,0.05,"L","DefaultResearchStrategy","TTest","1",0.3934,25.8038,0.49449462,0.44449462,0.146785301,"Small","drop"
0.95,"50",2,0.005,"M","DefaultResearchStrategy","TTest","0",0.9666,50,0.9559507348,0.00595073479999997,0.0008518412,"Large","drop"
0.6,"50",4,0.05,"M","DefaultResearchStrategy","TTest","1",0.9898,50.5268,0.6379306784,0.0379306783999999,0.009479207,"Large","drop"
0.1,"100",5,0.05,"L","DefaultResearchStrategy","TTest","0",0.11,100,0.1004674586,0.000467458599999998,0.4312998166,"Large","drop"
0.4,"5",2,0.05,"S","DefaultResearchStrategy","TTest","1",0.6888,11.7542,1.089069054,0.689069054,0.0640512826,"Small","drop"
0.4,"100",2,0.005,"L","DefaultResearchStrategy","TTest","1",0.827,102.1468,0.4637995346,0.0637995346,0.0083496314,"Large","drop"
0,"5",5,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0014,5,0.8390512848,0.8390512848,0.322532261,"Small","drop"
0.75,"10",1,0.005,"M","DefaultResearchStrategy","TTest","1",0.5852,17.472,1.0773939844,0.3273939844,0.0246151328,"Small","drop"
0.55,"25",4,0.05,"S","DefaultResearchStrategy","TTest","1",0.8718,28.0948,0.6924311342,0.1424311342,0.0369529734,"Large","drop"
0.1,"5",1,0.05,"S","DefaultResearchStrategy","TTest","1",0.1814,10.942,0.5688306304,0.4688306304,0.3401546992,"Small","drop"
0.3,"10",1,5e-04,"M","DefaultResearchStrategy","TTest","1",0.0324,17.1406,0.6321726572,0.3321726572,0.1940017828,"Small","drop"
0,"25",3,5e-04,"S","DefaultResearchStrategy","TTest","0",0,25,0.00400503919216157,0.00400503919216157,0.499852614877025,"Large","drop"
0.75,"5",2,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0084,5,1.2588663084,0.5088663084,0.1811613248,"Small","drop"
0.2,"20",4,0.005,"L","DefaultResearchStrategy","TTest","0",0.0524,20,0.534369437,0.334369437,0.1753810914,"Small","drop"
0.5,"10",4,0.05,"M","DefaultResearchStrategy","TTest","1",0.9852,15.3594,0.9907828958,0.4907828958,0.0221198288,"Small","drop"
0.15,"25",5,5e-04,"S","DefaultResearchStrategy","TTest","0",0.001,25,0.1590132258,0.00901322579999997,0.4547049602,"Large","drop"
0.4,"50",5,0.005,"M","DefaultResearchStrategy","TTest","0",0.1986,50,0.404605,0.00460499999999997,0.143277591,"Large","drop"
0.55,"5",4,0.05,"S","DefaultResearchStrategy","TTest","0",0.3956,5,1.3764455278,0.8264455278,0.12701635,"Small","drop"
1,"20",2,0.005,"L","DefaultResearchStrategy","TTest","0",0.8154,20,1.1681138338,0.1681138338,0.005212437,"Small","drop"
0.3,"5",4,0.005,"S","DefaultResearchStrategy","TTest","0",0.0296,5,1.0921779924,0.7921779924,0.218159737,"Small","drop"
0.3,"10",3,0.005,"M","DefaultResearchStrategy","TTest","0",0.0378,10,0.7129515796,0.4129515796,0.222201158,"Small","drop"
0.4,"10",3,5e-04,"M","DefaultResearchStrategy","TTest","1",0.1812,17.9494,1.0328936414,0.6328936414,0.0200433792,"Small","drop"
0.3,"50",1,0.005,"M","DefaultResearchStrategy","TTest","0",0.0936,50,0.2980361158,-0.00196388420000004,0.2577824572,"Large","drop"
0.1,"100",4,0.005,"L","DefaultResearchStrategy","TTest","0",0.0174,100,0.098897078,-0.00110292200000001,0.4334903852,"Large","drop"
0.65,"20",2,5e-04,"L","DefaultResearchStrategy","TTest","1",0.6268,27.3728,1.034672465,0.384672465,0.0027189766,"Small","drop"
0.5,"20",5,0.005,"L","DefaultResearchStrategy","TTest","0",0.4054,20,0.8944941916,0.3944941916,0.0225002512,"Small","drop"
0.55,"50",3,0.05,"M","DefaultResearchStrategy","TTest","1",0.972805438912218,50.8328334333133,0.597593950209958,0.0475939502099579,0.0137746794641072,"Large","drop"
0.3,"5",1,0.05,"S","DefaultResearchStrategy","TTest","1",0.346,11.7218,0.762494179,0.462494179,0.2164512854,"Small","drop"
0.5,"25",1,0.05,"S","DefaultResearchStrategy","TTest","1",0.827,28.7092,0.6550072204,0.1550072204,0.047125432,"Large","drop"
1,"5",5,0.05,"S","DefaultResearchStrategy","TTest","1",1,10.3584,1.550512549,0.550512549,0.015581039,"Small","drop"
0.55,"20",4,5e-04,"L","DefaultResearchStrategy","TTest","0",0.1154,20,0.90019189,0.35019189,0.0259614506,"Small","drop"
0.1,"20",1,0.005,"L","DefaultResearchStrategy","TTest","1",0.045,26.1734,0.3351374412,0.2351374412,0.329306543,"Small","drop"
0.4,"50",5,0.005,"M","DefaultResearchStrategy","TTest","1",0.5754,54.9268,0.5385251782,0.1385251782,0.0329523728,"Large","drop"
0.15,"25",3,0.005,"S","DefaultResearchStrategy","TTest","0",0.0111977604479104,25,0.147434700659868,-0.002565299340132,0.458191516496701,"Large","drop"
0.55,"10",4,0.005,"M","DefaultResearchStrategy","TTest","1",0.8222,17.535,1.1803821274,0.6303821274,0.0046463752,"Small","drop"
0.9,"10",3,0.05,"M","DefaultResearchStrategy","TTest","1",0.9998,13.1146,1.1900078618,0.2900078618,0.0157158024,"Small","drop"
0,"20",3,0.05,"L","DefaultResearchStrategy","TTest","0",0.0736,20,0.278668728,0.278668728,0.431901663,"Small","drop"
0.35,"25",4,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0088,25,0.3587071282,0.00870712819999997,0.3068279196,"Large","drop"
0.55,"100",1,5e-04,"L","DefaultResearchStrategy","TTest","0",0.6474,100,0.5541104568,0.0041104568,0.006243252,"Large","drop"
